state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence,source_folder
TX,El Paso Herald Post,145301,1972,TX,AMENDMENT,7,PROVIDES EQUAL RIGHTS FOR ALL,1,FOR,,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,AMENDMENT,8,PROVIDES FOUR-YEAR TERM FOR GOVERNOR AND CERTAIN OTHER ELECTED STATE OFFICERS,1,FOR,,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,AMENDMENT,9,ALLOWS SOIL AND WATER CONSERVATION DISTRICT DIRECTORS TO HOLD OTHER OFFICES,1,FOR,,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,1,RAISE LEGISLATIVE SALARIES,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,10,CONSTITUTIONAL AMENDMENTS DURING SPECIAL SESSIONS,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,11,RAISE LT GOVERNOR AND HOUSE SPEAKER SALARIES TO $22500,0,OUR RECOMMENDATIONS - AGAINST,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,12,STATE EMPLOYEES SERVE ON LOCAL GOVERNING BODIES,0,OUR RECOMMENDATIONS - AGAINST,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,13,SIX PERCENT INTEREST RATE ON MUNICIPAL BONDS,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,14,DISTRIBUTE COUNTY PERMANENT SCHOOL FUNDS,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,2,ABOLISH LAMAR HOSPITAL DISTRICT,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,3,PUT PEACE JUSTICES ON SALARY BASIS,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,4,STATE CONSTITUTIONAL REVISION COMMISSION,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,5,PROPERTY TAX EXEMPTIONS FOR VETERANS STATEWIDE,0,OUR RECOMMENDATIONS - AGAINST,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,6,LOCAL TAX EXEMPTIONS FOR ELDERLY,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,7,EQUAL RIGHTS FOR ALL,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,8,FOUR-YEAR TERM FOR GOVERNOR AND ELECTED STATE OFFICERS,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,CONSTITUTIONAL AMENDMENT,9,SOIL AND WATER CONSERVATION DIRECTORS HOLD OTHER OFFICES,1,OUR RECOMMENDATIONS - FOR,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,LOCAL PROPOSITION,,URBAN RENEWAL PROGRAM IN EL PASO,0,RECOMMEND AGAINST URBAN RENEWAL,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1972,TX,REFERENDUM,,LOCAL PROPOSITION CALLING FOR ESTABLISHMENT OF AN URBAN RENEWAL PROGRAM IN EL PASO,0,WE RECOMMEND AGAINST,,El Paso Herald Post
TX,El Paso Herald Post,145301,1976,TX,CONSTITUTIONAL AMENDMENT,1,TEXAS WATER DEVELOPMENT BONDS $400 MILLION INCREASE,0,WE ARE AGAINST PROPOSITION NO 1 - NOT FORCEFULLY PERSUADED,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1976,TX,CONSTITUTIONAL AMENDMENT,2,TEXAS WATER DEVELOPMENT BONDS $200 MILLION FOR WATER QUALITY,1,RECOMMEND A VOTE FOR PROPOSITION NO 2,0.85,El Paso Herald Post
TX,El Paso Herald Post,145301,1990,TX,CONSTITUTIONAL AMENDMENT,1,,1,PROPOSITION NO 1 FOR,0.85,El Paso Herald Post
TX,El Paso Times,145300,1920,TX,CONSTITUTIONAL AMENDMENT,,SCHOOL AMENDMENT,1,VOTE FOR THE SCHOOL AMENDMENT,0.80,El Paso Times
TX,El Paso Times,145300,1926,TX,CONSTITUTIONAL AMENDMENT,1,NATIONAL GUARD OFFICERS ELIGIBLE FOR CIVIL OFFICE,1,EACH DESERVES SUPPORT,0.80,El Paso Times
TX,El Paso Times,145300,1926,TX,CONSTITUTIONAL AMENDMENT,2,TAXATION OF COUNTY SCHOOL LAND,1,EACH DESERVES SUPPORT,0.80,El Paso Times
TX,El Paso Times,145300,1926,TX,CONSTITUTIONAL AMENDMENT,3,EXTENDING LEGISLATIVE TERM TO 120 DAYS,1,EACH DESERVES SUPPORT,0.80,El Paso Times
TX,El Paso Times,145300,1926,TX,CONSTITUTIONAL AMENDMENT,4,JUDICIAL AND PRISON MANAGEMENT REFORM,1,EACH DESERVES SUPPORT,0.80,El Paso Times
TX,El Paso Times,145300,1930,TX,CONSTITUTIONAL AMENDMENT,1,UNIVERSITY OF TEXAS LAND TAXATION,1,VOTE FOR TAXING UNIVERSITY LAND,0.85,El Paso Times
TX,El Paso Times,145300,1930,TX,CONSTITUTIONAL AMENDMENT,2,EXTENDING LEGISLATIVE TERM TO 120 DAYS,1,FOUR NEEDED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1930,TX,CONSTITUTIONAL AMENDMENT,3,SUPREME COURT REFORM,1,FOUR NEEDED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1930,TX,CONSTITUTIONAL AMENDMENT,4,WEST TEXAS COUNTY TAX FOR LOCAL PURPOSES,1,FOUR NEEDED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1930,TX,CONSTITUTIONAL AMENDMENT,5,AUTHORIZING LEGISLATURE TO CREATE DISTRICTS,1,FOUR NEEDED AMENDMENTS,0.75,El Paso Times
TX,El Paso Times,145300,1934,TX,CONSTITUTIONAL AMENDMENT,1,SJR 13 - TAX LIMIT CHANGES,1,TEXAS AMENDMENTS TO CONSTITUTION,0.75,El Paso Times
TX,El Paso Times,145300,1934,TX,CONSTITUTIONAL AMENDMENT,2,SJR 21,1,TEXAS AMENDMENTS TO CONSTITUTION,0.75,El Paso Times
TX,El Paso Times,145300,1934,TX,CONSTITUTIONAL AMENDMENT,3,SJR 32 - OFFICERS PAY,1,TEXAS AMENDMENTS TO CONSTITUTION,0.75,El Paso Times
TX,El Paso Times,145300,1934,TX,CONSTITUTIONAL AMENDMENT,4,HJR 26 - CITIES COMBINE OFFICES,1,TEXAS AMENDMENTS TO CONSTITUTION,0.75,El Paso Times
TX,El Paso Times,145300,1934,TX,CONSTITUTIONAL AMENDMENT,5,HJR 12 - STATE PENSIONS,1,TEXAS AMENDMENTS TO CONSTITUTION,0.75,El Paso Times
TX,El Paso Times,145300,1934,TX,CONSTITUTIONAL AMENDMENT,6,HJR 37 - FREE TEXTBOOKS,1,TEXAS AMENDMENTS TO CONSTITUTION,0.75,El Paso Times
TX,El Paso Times,145300,1934,TX,CONSTITUTIONAL AMENDMENT,7,HJR 30 - COURTS,1,TEXAS AMENDMENTS TO CONSTITUTION,0.75,El Paso Times
TX,El Paso Times,145300,1934,TX,CONSTITUTIONAL AMENDMENT,8,HJR 41 - COUNTY JUDGES,1,TEXAS AMENDMENTS TO CONSTITUTION,0.75,El Paso Times
TX,El Paso Times,145300,1936,TX,CONSTITUTIONAL AMENDMENT,1,TEACHER PENSIONS,1,FOR TEXAS AMENDMENTS,0.85,El Paso Times
TX,El Paso Times,145300,1936,TX,CONSTITUTIONAL AMENDMENT,2,WORKMENS COMPENSATION FOR STATE EMPLOYEES,1,FOR TEXAS AMENDMENTS,0.85,El Paso Times
TX,El Paso Times,145300,1936,TX,CONSTITUTIONAL AMENDMENT,3,BOARD OF PARDONS AND PAROLES POWER INCREASE,1,FOR TEXAS AMENDMENTS,0.85,El Paso Times
TX,El Paso Times,145300,1936,TX,CONSTITUTIONAL AMENDMENT,4,SALARY INCREASES FOR GOVERNOR AND STATE OFFICIALS,1,FOR TEXAS AMENDMENTS,0.85,El Paso Times
TX,El Paso Times,145300,1940,TX,CONSTITUTIONAL AMENDMENT,1,RED RIVER COUNTY TAX MEASURE,0,OBJECTIONABLE,0.90,El Paso Times
TX,El Paso Times,145300,1940,TX,CONSTITUTIONAL AMENDMENT,2,SECRETARY OF STATE TO APPOINT NOTARIES PUBLIC,1,,0.75,El Paso Times
TX,El Paso Times,145300,1940,TX,CONSTITUTIONAL AMENDMENT,3,CITY EMPLOYEE CIVIL SERVICE REFORM,1,,0.75,El Paso Times
TX,El Paso Times,145300,1940,TX,CONSTITUTIONAL AMENDMENT,4,APPEALS OF INJUNCTIONS TO STATE SUPREME COURT,1,,0.75,El Paso Times
TX,El Paso Times,145300,1950,TX,LOCAL PROPOSITION,1,INCREASE MAYOR SALARY FROM $4800 TO $12000,0,QUALIFIED APPROVAL BUT TIMES QUESTIONS WISDOM OF ADOPTING NOW - SUGGESTS DEFEAT FOR RESUBMISSION WITH FULLER PACKAGE,0.8,El Paso Times
TX,El Paso Times,145300,1950,TX,LOCAL PROPOSITION,2,INCREASE CITY ALDERMEN FROM 4 TO 6,0,SEES MERIT BUT TIMES QUESTIONS WISDOM OF ADOPTING NOW,0.8,El Paso Times
TX,El Paso Times,145300,1950,TX,LOCAL PROPOSITION,3,PENSIONS FOR CITY EMPLOYEES,0,ALL RIGHT BUT TIMES QUESTIONS WISDOM OF ADOPTING NOW,0.8,El Paso Times
TX,El Paso Times,145300,1950,TX,LOCAL PROPOSITION,4,TEMPORARY EMPLOYMENT UNDER CIVIL SERVICE DURING EMERGENCIES,0,ALL RIGHT BUT TIMES QUESTIONS WISDOM OF ADOPTING NOW,0.8,El Paso Times
TX,El Paso Times,145300,1952,TX,BOND ISSUE,,ASCARATE PARK $500000 BOND ISSUE,0,VOTE AGAINST - ILL CONCEIVED AND WRONG TIME,0.90,El Paso Times
TX,El Paso Times,145300,1952,TX,CONSTITUTIONAL AMENDMENT,1,WORKMENS COMPENSATION AND PENSION FUNDS,0,VOTE AGAINST - INTERFERES WITH HOME RULE CITIES,0.90,El Paso Times
TX,El Paso Times,145300,1952,TX,CONSTITUTIONAL AMENDMENT,2,EDUCATIONAL FUND FOR RURAL DOCTORS,0,VOTE AGAINST - SOCIALIZED MEDICINE,0.90,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,1,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,10,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,11,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,2,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,3,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,4,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,5,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,6,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,7,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,8,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1954,TX,CONSTITUTIONAL AMENDMENT,9,,1,VOTE FOR ALL 11 PROPOSED AMENDMENTS,0.80,El Paso Times
TX,El Paso Times,145300,1956,TX,BOND ISSUE,,MUNICIPAL IMPROVEMENTS $3820000,1,VOTE FOR BOND ISSUES - CAPITAL IMPROVEMENTS FOR UTILITIES SCHOOLS PARKS,0.8,El Paso Times
TX,El Paso Times,145300,1956,TX,CONSTITUTIONAL AMENDMENT,4,TEACHER PENSION IMPROVEMENTS,1,BLANKET FOR PER HEADLINE - URGES TEACHERS TO VOTE FOR IT,0.8,El Paso Times
TX,El Paso Times,145300,1956,TX,CONSTITUTIONAL AMENDMENT,6,PERMANENT UNIVERSITY FUND INVESTMENT IN COMMON STOCKS,1,BLANKET FOR PER HEADLINE - SAFEGUARDS FOR UNIVERSITY FUND,0.75,El Paso Times
TX,El Paso Times,145300,1956,TX,CONSTITUTIONAL AMENDMENT,7,WAIVE JURY TRIAL FOR INSANITY HEARINGS,1,BLANKET FOR PER HEADLINE - ALLOW WAIVER OF JURY IN SANITY CASES,0.8,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,1,ANNUAL SESSIONS FOR LEGISLATURE,1,THE AMENDMENTS - YES,0.85,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,2,HOSPITAL DISTRICTS,0,THE AMENDMENTS - NO,0.85,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,3,COUNTY JUDGES AND JUSTICES OF THE PEACE,1,THE AMENDMENTS - YES (CORRECTED PER NOV 4 FINAL RECOMMENDATION),0.85,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,4,GOVERNMENT EFFICIENCY,0,THE AMENDMENTS - NO (CORRECTED PER NOV 4 FINAL RECOMMENDATION),0.85,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,5,MUNICIPAL OFFENSES,1,THE AMENDMENTS - YES,0.85,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,6,COUNTY REFORM,1,THE AMENDMENTS - YES,0.85,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,7,STATE EMPLOYEES RETIREMENT,1,THE AMENDMENTS - YES,0.85,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,8,GENERAL APPROVAL,1,THE AMENDMENTS - YES,0.85,El Paso Times
TX,El Paso Times,145300,1958,TX,CONSTITUTIONAL AMENDMENT,9,WICHITA AND JEFFERSON COUNTY MEASURE,0,THE AMENDMENTS - NO,0.85,El Paso Times
TX,El Paso Times,145300,1960,TX,BOND ISSUE,,MUNICIPAL BOND PROPOSALS,1,WE RECOMMEND FOR ALL BOND PROPOSALS - $45M TOTAL FOR IMPROVEMENTS,0.75,El Paso Times
TX,El Paso Times,145300,1960,TX,CONSTITUTIONAL AMENDMENT,1,HOSPITAL DISTRICTS IN CERTAIN COUNTIES,1,WE RECOMMEND SECTION - FOR ALL AMENDMENTS,0.75,El Paso Times
TX,El Paso Times,145300,1960,TX,CONSTITUTIONAL AMENDMENT,2,SCHOOL BOARD TERMS AND ELECTIONS,1,WE RECOMMEND SECTION - FOR ALL AMENDMENTS,0.75,El Paso Times
TX,El Paso Times,145300,1960,TX,CONSTITUTIONAL AMENDMENT,3,RAISE LEGISLATOR PAY TO $4800,0,TIMES ENDORSED ALL AMENDMENTS EXCEPT THIRD - WOULD DOUBLE COST OF LEGISLATURE,0.80,El Paso Times
TX,El Paso Times,145300,1960,TX,CONSTITUTIONAL AMENDMENT,4,LEGISLATURE TO FIX ERRORS IN ENROLLED BILLS,1,WE RECOMMEND SECTION - TIMES APPEARS TO ENDORSE ALL AMENDMENTS,0.75,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,1,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,10,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,11,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,12,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,13,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,14,DE NOVO APPEALS FROM AGENCY DECISIONS,0,THE AMENDMENTS - WE RECOMMEND REJECTION OF AMENDMENT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,2,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,3,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,4,WATER DEVELOPMENT BOARD AUTHORITY,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14 - SPECIFICALLY RECOMMENDS APPROVAL,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,5,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,6,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,7,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,8,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1962,TX,CONSTITUTIONAL AMENDMENT,9,,1,THE AMENDMENTS - VOTE FOR ALL EXCEPT NO 14,0.85,El Paso Times
TX,El Paso Times,145300,1964,TX,CONSTITUTIONAL AMENDMENT,1,PERMANENT SCHOOL FUND,1,THE AMENDMENTS - VOTE FOR,0.85,El Paso Times
TX,El Paso Times,145300,1964,TX,CONSTITUTIONAL AMENDMENT,2,WATER DISTRICT PUBLICITY AND NOTIFICATION,1,THE AMENDMENTS - VOTE FOR,0.85,El Paso Times
TX,El Paso Times,145300,1964,TX,CONSTITUTIONAL AMENDMENT,3,MEDICAL ASSISTANCE KERR-MILLS ACT,1,THE AMENDMENTS - VOTE FOR,0.85,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,1,FARM LAND TAXATION ON DIFFERENT VALUATION BASIS,1,ALLOWS TAXATION OF FARM LAND DIFFERENTLY FROM URBAN DEVELOPMENT,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,10,SCHOOL DISTRICT BOUNDARY CHANGE TAX PROTECTION,1,TAXES OR BONDS ALREADY VOTED NOT AFFECTED BY BOUNDARY CHANGES,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,11,WATER DEVELOPMENT BOARD BONDS $200M,1,AUTHORIZE $200M ADDITIONAL BONDS FOR COMMUNITY WATER SUPPLY LOANS - SELF SUSTAINING,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,12,HOSPITAL DISTRICT DISSOLUTION AUTHORITY,1,GIVE LEGISLATURE AUTHORITY TO DISSOLVE HOSPITAL DISTRICTS,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,13,COUNTY GOVERNMENT CONSOLIDATION FOR LARGE COUNTIES,1,CONSOLIDATE FUNCTIONS IN COUNTIES OVER 1.2M POPULATION - COULD BENEFIT EL PASO,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,14,MILITARY SERVICEMEMBER VOTING RIGHTS,1,ALLOW SERVICEMEN WITH PERMANENT TX RESIDENCE TO VOTE IN THEIR COUNTY,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,15,DISABLED PERSONS EMPLOYMENT FUNDS FROM PRIVATE AND FEDERAL SOURCES,1,CHANNEL PRIVATE AND FEDERAL FUNDS THROUGH STATE FOR DISABLED EMPLOYMENT,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,16,LEGISLATURE MEMBER OATH DATE,1,ESTABLISH WHEN NEWLY ELECTED MEMBERS TAKE OFFICE - SWORN IN ON OPENING DAY,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,2,COUNTY AIRPORT AUTHORITIES,1,AUTHORIZE COUNTIES TO ESTABLISH AIRPORT AUTHORITIES JOINTLY,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,3,ARLINGTON STATE COLLEGE WITHDRAWAL FROM PERMANENT UNIVERSITY FUND,1,WITHDRAW ARLINGTON STATE FROM PUF,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,4,CONSERVATION DISTRICT DIRECTOR TERMS INCREASED TO 6 YEARS,1,INCREASE FROM 2 TO 6 YEAR TERMS FOR CONSERVATION DISTRICT DIRECTORS,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,5,COUNTY OFFICIALS PENSION PLANS,1,AUTHORIZE LEGISLATURE TO INCLUDE ELECTED COUNTY OFFICIALS IN PENSION PLANS,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,6,DEATH BENEFITS FOR LAW ENFORCEMENT AND FIREMEN FAMILIES,1,STATE AID TO WIDOWS AND CHILDREN OF OFFICERS AND FIREMEN KILLED IN LINE OF DUTY,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,7,ABOLISH POLL TAX AND REQUIRE ANNUAL VOTER REGISTRATION,0,AGAINST - PARTIALLY REDUNDANT WITH SUPREME COURT DECISION - WOULD NEED ANOTHER AMENDMENT FOR PERMANENT REGISTRATION,0.85,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,8,RESTORE VOTING FRANCHISE FOR INTERSTATE MOVERS,1,RESTORE VOTING RIGHTS FOR PERSONS WHO MOVED BETWEEN STATES BEFORE NEW RESIDENCE ESTABLISHED,0.8,El Paso Times
TX,El Paso Times,145300,1966,TX,CONSTITUTIONAL AMENDMENT,9,EXPAND COURT OF CRIMINAL APPEALS FROM 3 TO 5 JUDGES,1,INCREASE JUDGES AND MAKE COURT YEAR-ROUND,0.8,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,1,CONSTITUTIONAL AMENDMENT 1,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,10,CONSTITUTIONAL AMENDMENT 10,0,"RECOMMENDS AGAINST AMENDMENTS 5, 6, 10 AND 13",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,11,CONSTITUTIONAL AMENDMENT 11,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,12,CONSTITUTIONAL AMENDMENT 12,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,13,CONSTITUTIONAL AMENDMENT 13,0,"RECOMMENDS AGAINST AMENDMENTS 5, 6, 10 AND 13",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,14,CONSTITUTIONAL AMENDMENT 14,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,2,CONSTITUTIONAL AMENDMENT 2,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,3,CONSTITUTIONAL AMENDMENT 3,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,4,CONSTITUTIONAL AMENDMENT 4,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,5,CONSTITUTIONAL AMENDMENT 5,0,"RECOMMENDS AGAINST AMENDMENTS 5, 6, 10 AND 13",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,6,CONSTITUTIONAL AMENDMENT 6,0,"RECOMMENDS AGAINST AMENDMENTS 5, 6, 10 AND 13",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,7,CONSTITUTIONAL AMENDMENT 7,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,8,CONSTITUTIONAL AMENDMENT 8,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,AMENDMENT,9,CONSTITUTIONAL AMENDMENT 9,1,"THE TIMES RECOMMENDS AMENDMENTS 1, 2, 3, 4, 7, 8, 9, 11, 12 AND 14",,El Paso Times
TX,El Paso Times,145300,1968,TX,CONSTITUTIONAL AMENDMENT,1,,1,WE RECOMMEND - FOR 1 2 3 4 7 8 9 11 12 14 AGAINST 5 6 10 13,0.85,El Paso Times
TX,El Paso Times,145300,1968,TX,CONSTITUTIONAL AMENDMENT,10,,0,WE RECOMMEND - FOR 1 2 3 4 7 8 9 11 12 14 AGAINST 5 6 10 13,0.85,El Paso Times
TX,El Paso Times,145300,1968,TX,CONSTITUTIONAL AMENDMENT,11,,1,WE RECOMMEND - FOR 1 2 3 4 7 8 9 11 12 14 AGAINST 5 6 10 13,0.85,El Paso Times
