state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,source_folder,permid,icpsr,bonica_rid,recipient_cfscore,dwnom1,dwnom2,dime_party_code,dime_match_score,dime_match_confidence,bioname_voteview,voteview_match_score,voteview_match_confidence,sler_id,sler_name,sler_vote,sler_outcome,sler_party,sler_match_score,sler_match_confidence,merge_conflict
TX,El Paso Times,145300,1922,SENATOR,,,NM,"JONES, ANDREUS A.",Democrat,1,1,,,,0.80,El Paso Times,1808,5023,,,-0.222,-0.092,,,,"JONES, Andrieus Aristieus",71,0.7,,,,,,,,
TX,El Paso Times,145300,1924,PRESIDENT,,,TX,"DAVIS, JOHN W.",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1928,PRESIDENT,,,TX,"SMITH, ALFRED E.",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1930,STATE REP,,,TX,"MCGILL, JOSEPH",Democrat,1,,,,,0.80,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1932,H,16,,TX,"THOMASON, R. E.",Democrat,1,,,,INCUMBENT CONGRESSMAN,0.75,El Paso Times,1808,9312,,,-0.212,0.498,,,,"THOMASON, Robert Ewing",70,0.7,,,,,,,,
TX,El Paso Times,145300,1932,PRESIDENT,,,TX,"ROOSEVELT, FRANKLIN D.",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1936,GOVERNOR,,,NM,"TINGLEY, CLYDE",Democrat,1,,1,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1936,PRESIDENT,,,TX,"ROOSEVELT, FRANKLIN D.",Democrat,1,,1,,,0.90,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1938,GOVERNOR,,,NM,"MILES, JOHN E.",Democrat,1,,,,,0.90,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1938,H,1,1,NM,"DEMPSEY, JOHN J.",Democrat,1,1,,,,0.90,El Paso Times,1808,2490,,,-0.134,0.372,,,,"DEMPSEY, John Joseph",78,0.7,,,,,,,,
TX,El Paso Times,145300,1940,GOVERNOR,,,NM,"MILES, JOHN E.",Democrat,1,,1,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1940,H,1,1,NM,"ANDERSON, CLINTON P.",Democrat,1,,,,,0.85,El Paso Times,1808,165,,,-0.201,0.213,,,,"ANDERSON, Clinton Presba",86,1,,,,,,,,
TX,El Paso Times,145300,1940,PRESIDENT,,,TX,"ROOSEVELT, FRANKLIN D.",Democrat,1,,1,,,0.90,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1940,SENATOR,,,NM,"CHAVEZ, DENNIS",Democrat,1,1,,,,0.85,El Paso Times,1808,1678,,,-0.206,0.391,,,,"CHAVEZ, Dennis",100,1,,,,,,,,
TX,El Paso Times,145300,1950,JUDGE,,,TX,"LANIER, C. M.",,1,,,,POLICE JUDGE RE-ELECTION,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1952,PRESIDENT,,,TX,"EISENHOWER, DWIGHT D.",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1952,PRESIDENT,,,TX,"STEVENSON, ADLAI",Democrat,0,,,,OPPOSED,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1954,CNTY COMM,1,,TX,"CARPENTER, GEORGE",Democrat,1,1,,,,0.90,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1954,CNTY COMM,4,,TX,"SMITH, WESLEY",Democrat,1,1,,,,0.90,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1954,STATE SENATOR,29,,TX,"BEAN, WOODROW",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1956,PRESIDENT,,,TX,"EISENHOWER, DWIGHT D.",Republican,1,,1,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1958,GOVERNOR,,,TX,"DANIEL, PRICE",Democrat,1,,1,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1960,PRESIDENT,,,TX,"NIXON, RICHARD M.",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1962,CNTY COMM,4,4,TX,"MAYS, TOM",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1962,GOVERNOR,,,TX,"CONNALLY, JOHN B.",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1962,H,98,98,TX,"BARRY, DES",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1962,H,16,16,TX,"FOREMAN, ED",Republican,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1962,STATE SENATOR,29,29,TX,"OWEN, FRANK, III",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,AGRICULTURE COMMISSIONER,,,TX,"WHITE, JOHN C.",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,ATTORNEY GENERAL,,,TX,"CARR, WAGGONER",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,CNTY COMM,1,1,TX,"ANDERSON, CLYDE C.",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,COMPTROLLER,,,TX,"CALVERT, ROBERT S.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,GOVERNOR,,,TX,"CONNALLY, JOHN B.",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,H,98,98,TX,"POOL, JOE",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,LAND COMMISSIONER,,,TX,"SADLER, G.A. (JERRY)",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,LT GOVERNOR,,,TX,"SMITH, PRESTON",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,PRESIDENT,,,TX,"JOHNSON, LYNDON B.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,RAILROAD COMMISSION,2,2,TX,"LANGDON, JIM C.",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,SENATOR,,,TX,"BUSH, GEORGE H. W.",Republican,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,STATE REP,74,74,TX,"MUNIZ, RAUL",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,STATE SENATOR,29,29,TX,"SNELSON, W.E. (PETE)",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,TREASURER,,,TX,"JAMES, JESSE",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1964,TX SUPREME COURT,1,1,TX,"POPE, JACK",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1966,SENATOR,,,TX,"CARR, WAGGONER",Democrat,1,,1,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1966,STATE SENATOR,29,29,TX,"CHRISTIE, JOE",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,AGRICULTURE COMMISSIONER,,,TX,"WHITE, JOHN C.",,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,ATTORNEY GENERAL,,,TX,"MARTIN, CRAWFORD",,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,COMPTROLLER,,,TX,"CALVERT, ROBERT S.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,GOVERNOR,,,TX,"SMITH, PRESTON",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,H,16,16,TX,"WHITE, RICHARD T.",Democrat,1,1,,,,0.85,El Paso Times,1808,10783,,,-0.137,0.601,,,,"WHITE, Richard Crawford",75,0.7,,,,,,,,
TX,El Paso Times,145300,1968,LAND COMMISSIONER,,,TX,"SADLER, G.A. (JERRY)",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,LT GOVERNOR,,,TX,"BARNES, BEN",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,PRESIDENT,,,TX,"NIXON, RICHARD M.",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,RAILROAD COMMISSION,2,2,TX,"LANGDON, JIM C.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,STATE REP,2,2,TX,"BLAINE, JOHN E. (NED)",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,STATE REP,4,4,TX,"MUNIZ, RAUL",,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,STATE REP,5,5,TX,"NILAND, TOM",,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1968,TREASURER,,,TX,"JAMES, JESSIE",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,AGRICULTURE COMMISSIONER,,,TX,"WHITE, JOHN C.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,ATTORNEY GENERAL,,,TX,"MARTIN, CRAWFORD C.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,CNTY CLERK,,,TX,"BOLES, J. WAYLON",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,CNTY COMM,4,4,TX,"BLACKHAM, SAM",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,CNTY JUDGE,,,TX,"MOORE, T. UDELL",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,COMPTROLLER,,,TX,"ABBOTT, SHIRLEY L.",,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,GOVERNOR,,,TX,"SMITH, PRESTON",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,H,16,16,TX,"WHITE, RICHARD C.",Democrat,1,1,,,,0.85,El Paso Times,1808,10783,,,-0.137,0.601,,,,"WHITE, Richard Crawford",80,0.7,,,,,,,,
TX,El Paso Times,145300,1970,LAND COMMISSIONER,,,TX,"ARMSTRONG, BOB",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,LT GOVERNOR,,,TX,"BARNES, BEN",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,SENATOR,,,TX,"BENTSEN, LLOYD MILLARD, JR.",Democrat,1,,,,,0.85,El Paso Times,1808,660,,,-0.163,0.458,,,,"BENTSEN, Lloyd Millard, Jr.",100,1,,,,,,,,
TX,El Paso Times,145300,1970,STATE REP,4,4,TX,"KASTER, JIM, JR.",,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1970,TREASURER,,,TX,"JAMES, JESSE",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,ATTORNEY GENERAL,,,TX,"HILL, JOHN",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,CNTY COMM,3,3,TX,"SANCHEZ, ROGELIO",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,COMPTROLLER,,,TX,"CALVERT, ROBERT S.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,COURT OF CRIMINAL APPEALS,1,1,TX,"ODOM, WENDELL A.",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,DA/PROSECUTOR,,,TX,"SIMMONS, STEVE W.",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,GOVERNOR,,,TX,"BRISCOE, DOLPH",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,H,16,16,TX,"WHITE, RICHARD C.",Democrat,1,1,,,,0.85,El Paso Times,1808,10783,,,-0.137,0.601,,,,"WHITE, Richard Crawford",80,0.7,,,,,,,,
TX,El Paso Times,145300,1972,LAND COMMISSIONER,,,TX,"ARMSTRONG, BOB",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,LT GOVERNOR,,,TX,"HOBBY, WILLIAM P. (BILL)",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,PRESIDENT,,,TX,"NIXON, RICHARD M.",Republican,1,,1,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,RAILROAD COMMISSION,1,1,TX,"TUNNELL, BYRON",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,SENATOR,,,TX,"TOWER, JOHN G.",Republican,1,,1,,,0.85,El Paso Times,1808,10823,,,0.444,-0.07,,,,"TOWER, John Goodwin",78,0.7,,,,,,,,
TX,El Paso Times,145300,1972,SHERIFF,,,TX,"SULLIVAN, MIKE, JR.",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,STATE BOARD OF ED,,,TX,"HOWELL, BEN",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,STATE REP,3,3,TX,"COLEMAN, RONALD",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,STATE REP,71,71,TX,"KASTER, JAMES J., JR.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,226019,"kaster, james (jim)",13947.0,w,democrat,81,0.7,
TX,El Paso Times,145300,1972,STATE SENATOR,29,29,TX,"SANTIESTEBAN, TATI",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,220591,"santiesteban, tati",53984.0,w,democrat,100,1,
TX,El Paso Times,145300,1972,TREASURER,,,TX,"JAMES, JESSE",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,TX SUPREME COURT,2,2,TX,"DANIEL, PRICE",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,TX SUPREME COURT,,,TX,"GREENHILL, JOE",,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1972,TX SUPREME COURT,1,1,TX,"JAY, SAM",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,AGRICULTURE COMMISSIONER,,,TX,"WHITE, JOHN C.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,ATTORNEY GENERAL,,,TX,"HILL, JOHN",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,CNTY CLERK,,,TX,"CHACON, ALICIA",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,CNTY COMM,2,2,TX,"TELLES, RICHARD",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,COMPTROLLER,,,TX,"BULLOCK, ROBERT DOUGLAS (BOB)",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,GOVERNOR,,,TX,"BRISCOE, DOLPH",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,JUDGE,,,TX,"PENA, HENRY",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,LAND COMMISSIONER,,,TX,"ARMSTRONG, BOB",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,LT GOVERNOR,,,TX,"HOBBY, WILLIAM P. (BILL)",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,RAILROAD COMMISSION,,,TX,"LANGDON, JIM",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,STATE BOARD OF ED,,,TX,"WALLACE, MACK",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,STATE REP,,,TX,"COLEMAN, RONALD",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,STATE REP,71,71,TX,"KASTER, JAMES J., JR.",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,226019,"kaster, james (jim)",9292.0,w,democrat,81,0.7,
TX,El Paso Times,145300,1974,STATE REP,,,TX,"SCOGGINS, RALPH (SKIP)",Republican,1,,1,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1974,TREASURER,,,TX,"HOLT, ROBERT G.",Republican,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1976,H,2,2,NM,"RUNNELS, HAROLD",Democrat,1,1,,,NEW MEXICO US HOUSE RACE,0.85,El Paso Times,1808,13038,,,0.091,0.665,,,,"RUNNELS, Harold Lowell",81,0.7,,,,,,,,
TX,El Paso Times,145300,1976,H,16,16,TX,"WHITE, RICHARD C.",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,10783,,,-0.137,0.601,,,,"WHITE, Richard Crawford",80,0.7,,,,,,,,
TX,El Paso Times,145300,1976,PRESIDENT,,,TX,"FORD, GERALD R.",Republican,1,,1,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1976,RAILROAD COMMISSION,3,3,TX,"NEWTON, JON",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1976,SENATOR,,,TX,"BENTSEN, LLOYD MILLARD, JR.",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,660,,,-0.163,0.458,,,,"BENTSEN, Lloyd Millard, Jr.",100,1,,,,,,,,
TX,El Paso Times,145300,1976,SENATOR,,,NM,"SCHMITT, HARRISON",Republican,1,1,,,,0.85,El Paso Times,1808,14510,,,0.377,-0.455,,,,"SCHMITT, Harrison Hagan",85,1,,,,,,,,
TX,El Paso Times,145300,1976,SHERIFF,,,TX,"SULLIVAN, MIKE, JR.",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1976,STATE REP,,,TX,"JONES, LUTHER",Democrat,1,1,,,INCUMBENT,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1976,STATE REP,,,TX,"VALLES, ROBERT",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1976,TX SUPREME COURT,1,1,TX,"HOUSTON, SAM",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,ATTORNEY GENERAL,,,TX,"BAKER, JIM",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,CNTY CLERK,,,TX,"HUFF, ANNETTE",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,CNTY COMM,4,4,TX,"O'ROURKE, PAT",Democrat,1,,,,BETO'S DAD I THINK,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,GOVERNOR,,,TX,"HILL, JOHN",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,GOVERNOR,,,NM,"SKEEN, JOSEPH R. (JOE)",Republican,1,,,,NEW MEXICO GOV,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,H,16,16,TX,"WHITE, RICHARD C.",Democrat,1,1,,,,0.85,El Paso Times,1808,10783,,,-0.137,0.601,,,,"WHITE, Richard Crawford",80,0.7,,,,,,,,
TX,El Paso Times,145300,1978,JUDGE,4,4,TX,"KESSEL, ROBERT E.",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,RAILROAD COMMISSION,,,TX,"LACY, JAMES",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,SENATOR,,,NM,"DOMENICI, PETE V.",Republican,1,,1,,NEW MEXICO US SENATE RACE,0.85,El Paso Times,1808,14103,,,0.257,-0.247,,,,"DOMENICI, Pete Vichi",86,1,,,,,,,,
TX,El Paso Times,145300,1978,SENATOR,,,TX,"TOWER, JOHN G.",Republican,1,,1,,,0.85,El Paso Times,1808,10823,,,0.444,-0.07,,,,"TOWER, John Goodwin",78,0.7,,,,,,,,
TX,El Paso Times,145300,1978,SHERIFF,,,TX,"TELLEZ, DOMINGO",Independent,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,STATE BOARD OF ED,,,TX,"WINDLE, WAYNE",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1978,STATE REP,71,71,TX,"ABBOTT, S.L",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,226249,"abbott, s. l.",7782.0,l,modernrepublican,83,0.7,
TX,El Paso Times,145300,1978,STATE REP,,,TX,"JONES, LUTHER",Democrat,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,226360,"jones, luther",11491.0,w,democrat,100,1,
TX,El Paso Times,145300,1980,CNTY COMM,,,TX,"HOOTEN, CHARLES",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1980,H,2,2,NM,"SKEEN, JOSEPH R. (JOE)",Republican,1,,,,"NEW MEXICO US HOUSE RACE, WRITE IN",0.85,El Paso Times,1808,14861,cand548,0.936,0.301,0.034,200,92,1,,,,,,,,,,,
TX,El Paso Times,145300,1980,H,16,16,TX,"WHITE, RICHARD C.",Democrat,1,1,,,,0.85,El Paso Times,1808,10783,cand181207,-0.042,-0.137,0.601,100,96,1,,,,,,,,,,,
TX,El Paso Times,145300,1980,PRESIDENT,,,TX,"REAGAN, RONALD",Republican,1,1,,,,0.85,El Paso Times,1808,99907,cand3331,1.044,0.692,-0.713,200,100,1,,,,,,,,,,,
TX,El Paso Times,145300,1980,RAILROAD COMMISSION,3,3,TX,"NUGENT, JIM",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1980,RAILROAD COMMISSION,2,2,TX,"TEMPLE, ARTHUR (BUDDY)",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1980,SHERIFF,,,TX,"MONTES, RAY",,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1980,STATE REP,71,71,TX,"ABBOTT, S.L",Republican,1,1,,,,0.85,El Paso Times,1808,,,,,,,,,,,,226249,"abbott, s. l.",14563.0,l,modernrepublican,83,0.7,
TX,El Paso Times,145300,1980,STATE REP,,,TX,"VOWELL, JACK",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,226156,"vowell, jack",15417.0,w,modernrepublican,100,1,
TX,El Paso Times,145300,1980,TX SUPREME COURT,1,1,TX,"GARWOOD, WILL",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1980,TX SUPREME COURT,2,2,TX,"WALLACE, JAMES P.",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1982,AGRICULTURE COMMISSIONER,,,TX,"THORNBERRY, FRED",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1982,ATTORNEY GENERAL,,,TX,"MEIER, BILL",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1982,CNTY CLERK,,,TX,"RUBALCABA, EDIE",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1982,CNTY COMM,4,4,TX,"HAYNES, MARY",Democrat,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
TX,El Paso Times,145300,1982,CNTY COMM,2,2,TX,"TELLES, RICHARD",Republican,1,,,,,0.85,El Paso Times,1808,,,,,,,,,,,,,,,,,,,
